pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_猪肉类
2023-04-06,23.0,96,3,4,0.9966589017541702,-0.08167639533042241,23.0,24.0,25.0,22.0,24.1,True,True
2023-04-07,23.0,97,4,4,0.9951053111006976,-0.09882013873287143,23.0,24.0,25.0,22.0,24.033333333333335,True,True
2023-04-08,23.0,98,5,4,0.9932568492674143,-0.11593459959550041,23.0,24.0,25.0,22.0,23.966666666666665,True,True
2023-04-09,23.0,99,6,4,0.9911140639934547,-0.1330147065341959,23.0,24.0,25.0,22.0,23.9,True,True
2023-04-10,23.0,100,0,4,0.9886775902323405,-0.1500553983446526,23.0,23.0,25.0,22.0,23.833333333333332,True,True
2023-04-11,23.0,101,1,4,0.9859481499638304,-0.16705162550211924,23.0,23.0,25.0,22.0,23.766666666666666,True,True
2023-04-12,23.0,102,2,4,0.9829265519799822,-0.18399835165768005,23.0,23.0,25.0,22.0,23.7,True,True
2023-04-13,23.0,103,3,4,0.9796136916454901,-0.20089055513063506,23.0,23.0,25.0,22.0,23.633333333333333,True,True
2023-04-14,23.0,104,4,4,0.9760105506323683,-0.21772323039653177,23.0,23.0,24.0,22.0,23.6,True,True
2023-04-15,23.0,105,5,4,0.9721181966290613,-0.23449138957040985,23.0,23.0,24.0,22.0,23.566666666666666,True,True
2023-04-16,23.0,106,6,4,0.9679377830240642,-0.25119006388481935,23.0,23.0,24.0,22.0,23.533333333333335,True,True
2023-04-17,23.0,107,0,4,0.9634705485641488,-0.2678143051621742,23.0,23.0,24.0,22.0,23.5,True,True
2023-04-18,23.0,108,1,4,0.9587178169872964,-0.2843591872810034,23.0,23.0,24.0,22.0,23.466666666666665,True,True
2023-04-19,23.0,109,2,4,0.9536809966304457,-0.30081980763566735,23.0,23.0,24.0,21.0,23.433333333333334,True,True
2023-04-20,23.0,110,3,4,0.9483615800121715,-0.3171912885891061,23.0,23.0,24.0,21.0,23.4,True,True
2023-04-21,23.0,111,4,4,0.9427611433904207,-0.3334687789181868,23.0,23.0,24.0,21.0,23.366666666666667,True,True
2023-04-22,23.0,112,5,4,0.9368813462954315,-0.3496474552512284,23.0,23.0,24.0,21.0,23.333333333333332,True,True
2023-04-23,23.0,113,6,4,0.9307239310379795,-0.36572252349726897,23.0,23.0,24.0,21.0,23.3,True,True
2023-04-24,23.0,114,0,4,0.9242907221930933,-0.3816892202666588,23.0,23.0,24.0,21.0,23.266666666666666,True,True
2023-04-25,23.0,115,1,4,0.9175836260593937,-0.39754281428255595,23.0,23.0,24.0,21.0,23.233333333333334,True,True
2023-04-26,23.0,116,2,4,0.9106046300942162,-0.4132786077829042,23.0,23.0,24.0,21.0,23.2,True,True
2023-04-27,23.0,117,3,4,0.9033558023246845,-0.4288919379124835,23.0,23.0,24.0,21.0,23.166666666666668,True,True
2023-04-28,23.0,118,4,4,0.895839290734909,-0.4443781781046132,23.0,23.0,24.0,21.0,23.133333333333333,True,True
2023-04-29,23.0,119,5,4,0.8880573226294932,-0.45973273945210397,23.0,23.0,24.0,21.0,23.1,True,True
2023-04-30,23.0,120,6,4,0.8800122039735357,-0.47495107206704995,23.0,23.0,24.0,21.0,23.066666666666666,True,True
2023-05-01,23.0,121,0,5,0.8717063187093218,-0.4900286664290592,23.0,23.0,24.0,21.0,23.033333333333335,True,True
2023-05-02,23.0,122,1,5,0.8631421280499114,-0.5049610547215204,23.0,23.0,24.0,21.0,23.0,True,True
2023-05-03,23.0,123,2,5,0.854322169749827,-0.5197438121555155,23.0,23.0,23.0,21.0,23.0,True,True
2023-05-04,23.0,124,3,5,0.8452490573530633,-0.5343725582809786,23.0,23.0,23.0,21.0,23.0,True,True
2023-05-05,23.0,125,4,5,0.8359254794186372,-0.548842958284719,23.0,23.0,23.0,20.5,23.0,True,True
2023-05-06,23.0,126,5,5,0.8263541987239096,-0.5631507242749186,23.0,23.0,23.0,20.5,23.0,True,True
2023-05-07,23.0,127,6,5,0.8165380514459161,-0.5772916165517272,23.0,23.0,23.0,20.5,23.0,True,True
2023-05-08,23.0,128,0,5,0.8064799463209448,-0.5912614448635781,23.0,23.0,23.0,20.5,23.0,True,True
2023-05-09,23.0,129,1,5,0.7961828637826158,-0.6050560696488488,23.0,23.0,23.0,20.25,23.0,True,True
2023-05-10,22.0,130,2,5,0.7856498550787147,-0.6186714032625031,23.0,23.0,23.0,20.0,22.966666666666665,True,True
2023-05-11,22.0,131,3,5,0.7748840413670407,-0.6321034111873487,22.0,23.0,23.0,20.0,22.933333333333334,True,True
2023-05-12,22.0,132,4,5,0.7638886127905428,-0.6453481132295501,22.0,23.0,23.0,20.0,22.9,True,True
2023-05-13,22.0,133,5,5,0.7526668275320085,-0.6584015846980488,22.0,23.0,23.0,20.0,22.866666666666667,True,True
2023-05-14,22.0,134,6,5,0.7412220108485958,-0.6712599575675313,22.0,23.0,23.0,20.0,22.833333333333332,True,True
2023-05-15,22.0,135,0,5,0.7295575540864875,-0.6839194216246106,22.0,23.0,23.0,20.0,22.8,True,True
2023-05-16,22.0,136,1,5,0.717676913675962,-0.6963762255968722,22.0,23.0,23.0,20.0,22.766666666666666,True,True
2023-05-17,22.0,137,2,5,0.705583610107178,-0.7086266782644596,22.0,22.0,23.0,20.0,22.733333333333334,True,True
2023-05-18,22.0,138,3,5,0.6932812268869777,-0.7206671495538609,22.0,22.0,23.0,20.0,22.7,True,True
2023-05-19,22.0,139,4,5,0.6807734094770161,-0.7324940716135789,22.0,22.0,23.0,20.5,22.666666666666668,True,True
2023-05-20,22.0,140,5,5,0.6680638642135335,-0.7441039398713607,22.0,22.0,23.0,20.5,22.633333333333333,True,True
2023-05-21,22.0,141,6,5,0.6551563572090853,-0.7554933140726803,22.0,22.0,23.0,20.5,22.6,True,True
2023-05-22,22.0,142,0,5,0.6420547132365637,-0.766658819300159,22.0,22.0,23.0,20.5,22.566666666666666,True,True
2023-05-23,22.0,143,1,5,0.6287628145958344,-0.7775971469736269,22.0,22.0,23.0,20.5,22.533333333333335,True,True
2023-05-24,22.0,144,2,5,0.6152845999633276,-0.7883050558305255,22.0,22.0,23.0,20.5,22.5,True,True
2023-05-25,22.0,145,3,5,0.6016240632249226,-0.7987793728863649,22.0,22.0,23.0,20.5,22.466666666666665,True,True
2023-05-26,22.0,146,4,5,0.5877852522924732,-0.8090169943749473,22.0,22.0,23.0,20.5,22.433333333333334,True,True
2023-05-27,22.0,147,5,5,0.5737722679043246,-0.8190148866680801,22.0,22.0,23.0,20.5,22.4,True,True
2023-05-28,22.0,148,6,5,0.5595892624101765,-0.8287700871745038,22.0,22.0,23.0,20.5,22.366666666666667,True,True
2023-05-29,22.0,149,0,5,0.545240438540651,-0.8382797052177744,22.0,22.0,23.0,20.5,22.333333333333332,True,True
2023-05-30,22.0,150,1,5,0.5307300481619334,-0.8475409228928311,22.0,22.0,23.0,20.5,22.3,True,True
2023-05-31,22.0,151,2,5,0.5160623910158528,-0.8565509959010036,22.0,22.0,23.0,20.5,22.266666666666666,True,True
2023-06-01,22.0,152,3,6,0.5012418134457758,-0.865307254363206,22.0,22.0,23.0,20.5,22.233333333333334,True,True
2023-06-02,22.0,153,4,6,0.48627270710868997,-0.8738071036110808,22.0,22.0,23.0,20.5,22.2,True,True
2023-06-03,22.0,154,5,6,0.4711595076738638,-0.8820480249558537,22.0,22.0,23.0,20.5,22.166666666666668,True,True
2023-06-04,22.0,155,6,6,0.4559066935084588,-0.8900275764346767,22.0,22.0,23.0,20.5,22.133333333333333,True,True
2023-06-05,22.0,156,0,6,0.440518784350495,-0.8977433935342337,22.0,22.0,23.0,20.5,22.1,True,True
2023-06-06,22.0,157,1,6,0.42500033996955416,-0.9051931898913974,22.0,22.0,23.0,20.5,22.066666666666666,True,True
2023-06-07,22.0,158,2,6,0.4093559588156213,-0.9123747579707273,22.0,22.0,23.0,20.5,22.033333333333335,True,True
2023-06-08,22.0,159,3,6,0.39359027665646673,-0.9192859697186104,22.0,22.0,23.0,20.0,22.0,True,True
2023-06-09,22.0,160,4,6,0.3777079652039649,-0.9259247771938498,22.0,22.0,22.0,20.0,22.0,True,True
2023-06-10,22.0,161,5,6,0.36171373072976765,-0.9322892131745133,22.0,22.0,22.0,20.0,22.0,True,True
2023-06-11,22.0,162,6,6,0.3456123126707335,-0.9383773917408641,22.0,22.0,22.0,20.0,22.0,True,True
2023-06-12,22.0,163,0,6,0.3294084822245304,-0.9441875088341993,22.0,22.0,22.0,20.0,22.0,True,True
2023-06-13,22.0,164,1,6,0.3131070409358269,-0.9497178427914316,22.0,22.0,22.0,20.5,22.0,True,True
2023-06-14,22.0,165,2,6,0.29671281927349075,-0.9549667548552551,22.0,22.0,22.0,20.5,22.0,True,True
2023-06-15,22.0,166,3,6,0.28023067519921585,-0.9599326896597447,22.0,22.0,22.0,20.5,22.0,True,True
2023-06-16,22.0,167,4,6,0.26366549272800704,-0.9646141756912435,22.0,22.0,22.0,20.5,22.0,True,True
2023-06-17,22.0,168,5,6,0.24702218048093552,-0.9690098257244062,22.0,22.0,22.0,20.5,22.0,True,True
2023-06-18,22.0,169,6,6,0.23030567023061221,-0.9731183372332619,22.0,22.0,22.0,20.5,22.0,True,True
2023-06-19,22.0,170,0,6,0.21352091543979612,-0.9769384927771817,22.0,22.0,22.0,20.5,22.0,True,True
2023-06-20,22.0,171,1,6,0.19667288979357647,-0.980469160361632,22.0,22.0,22.0,20.5,22.0,True,True
2023-06-21,22.0,172,2,6,0.1797665857255624,-0.9837092937736097,22.0,22.0,22.0,22.0,22.0,True,True
2023-06-22,22.0,173,3,6,0.16280701293851715,-0.986657932891657,22.0,22.0,22.0,22.0,22.0,True,True
2023-06-23,22.0,174,4,6,0.1457991969198751,-0.9893142039703663,22.0,22.0,22.0,22.0,22.0,True,True
2023-06-24,22.0,175,5,6,0.12874817745258132,-0.99167731989929,22.0,22.0,22.0,22.0,22.0,True,True
2023-06-25,22.0,176,6,6,0.11165900712169512,-0.993746580436178,22.0,22.0,22.0,22.0,22.0,True,True
2023-06-26,22.0,177,0,6,0.09453674981719912,-0.9955213724144752,22.0,22.0,22.0,22.0,22.0,True,True
2023-06-27,22.0,178,1,6,0.07738647923346301,-0.9970011699250151,22.0,22.0,22.0,22.0,22.0,True,True
2023-06-28,22.0,179,2,6,0.06021327736579302,-0.9981855344718586,22.0,22.0,22.0,22.0,22.0,True,True
2023-06-29,22.0,180,3,6,0.04302223300453059,-0.99907411510223,22.0,22.0,22.0,22.5,22.0,True,True
2023-06-30,21.0,181,4,6,0.02581844022713308,-0.9996666485105112,22.0,22.0,22.0,22.5,21.966666666666665,True,True
2023-07-01,21.0,182,5,7,0.008606996888688698,-0.9999629591162655,21.0,22.0,22.0,22.5,21.933333333333334,True,True
2023-07-02,21.0,183,6,7,-0.008606996888688009,-0.9999629591162655,21.0,22.0,22.0,22.5,21.9,True,True
2023-07-03,21.0,184,0,7,-0.02581844022713239,-0.9996666485105112,21.0,22.0,22.0,23.5,21.866666666666667,True,True
2023-07-04,21.0,185,1,7,-0.04302223300453034,-0.99907411510223,21.0,22.0,22.0,23.5,21.833333333333332,True,True
2023-07-05,21.0,186,2,7,-0.060213277365792774,-0.9981855344718586,21.0,22.0,22.0,23.5,21.8,True,True
2023-07-06,21.0,187,3,7,-0.07738647923346322,-0.9970011699250151,21.0,22.0,22.0,24.5,21.766666666666666,True,True
2023-07-07,21.0,188,4,7,-0.09453674981719933,-0.9955213724144752,21.0,21.0,22.0,24.5,21.733333333333334,True,True
2023-07-08,21.0,189,5,7,-0.11165900712169444,-0.9937465804361781,21.0,21.0,22.0,24.5,21.7,True,True
2023-07-09,21.0,190,6,7,-0.12874817745258066,-0.99167731989929,21.0,21.0,22.0,24.5,21.666666666666668,True,True
2023-07-10,21.0,191,0,7,-0.14579919691987442,-0.9893142039703664,21.0,21.0,22.0,24.5,21.633333333333333,True,True
2023-07-11,21.0,192,1,7,-0.16280701293851646,-0.9866579328916572,21.0,21.0,22.0,24.5,21.6,True,True
2023-07-12,21.0,193,2,7,-0.17976658572556214,-0.9837092937736098,21.0,21.0,22.0,24.5,21.566666666666666,True,True
2023-07-13,21.0,194,3,7,-0.19667288979357622,-0.9804691603616321,21.0,21.0,22.0,24.5,21.533333333333335,True,True
2023-07-14,21.0,195,4,7,-0.2135209154397959,-0.9769384927771817,21.0,21.0,22.0,24.5,21.5,True,True
2023-07-15,21.0,196,5,7,-0.23030567023061196,-0.973118337233262,21.0,21.0,22.0,24.5,21.466666666666665,True,True
2023-07-16,21.0,197,6,7,-0.24702218048093527,-0.9690098257244063,21.0,21.0,22.0,24.25,21.433333333333334,True,True
2023-07-17,21.0,198,0,7,-0.2636654927280072,-0.9646141756912435,21.0,21.0,22.0,24.0,21.4,True,True
2023-07-18,21.0,199,1,7,-0.2802306751992161,-0.9599326896597445,21.0,21.0,22.0,24.0,21.366666666666667,True,True
2023-07-19,21.0,200,2,7,-0.2967128192734901,-0.9549667548552553,21.0,21.0,22.0,24.0,21.333333333333332,True,True
2023-07-20,21.0,201,3,7,-0.3131070409358267,-0.9497178427914317,21.0,21.0,22.0,24.0,21.3,True,True
2023-07-21,21.0,202,4,7,-0.3294084822245302,-0.9441875088341994,21.0,21.0,22.0,24.0,21.266666666666666,True,True
2023-07-22,21.0,203,5,7,-0.3456123126707333,-0.9383773917408642,21.0,21.0,22.0,24.0,21.233333333333334,True,True
2023-07-23,21.0,204,6,7,-0.3617137307297674,-0.9322892131745134,21.0,21.0,22.0,24.0,21.2,True,True
2023-07-24,21.0,205,0,7,-0.37770796520396466,-0.9259247771938499,21.0,21.0,22.0,24.0,21.166666666666668,True,True
2023-07-25,21.0,206,1,7,-0.39359027665646645,-0.9192859697186105,21.0,21.0,22.0,24.0,21.133333333333333,True,True
2023-07-26,21.0,207,2,7,-0.4093559588156211,-0.9123747579707274,21.0,21.0,22.0,24.0,21.1,True,True
2023-07-27,21.0,208,3,7,-0.42500033996955394,-0.9051931898913975,21.0,21.0,22.0,24.0,21.066666666666666,True,True
2023-07-28,21.0,209,4,7,-0.4405187843504952,-0.8977433935342336,21.0,21.0,22.0,24.0,21.033333333333335,True,True
2023-07-29,21.0,210,5,7,-0.455906693508459,-0.8900275764346766,21.0,21.0,22.0,24.0,21.0,True,True
2023-07-30,21.0,211,6,7,-0.47115950767386394,-0.8820480249558535,21.0,21.0,21.0,24.0,21.0,True,True
2023-07-31,21.0,212,0,7,-0.4862727071086902,-0.8738071036110807,21.0,21.0,21.0,24.0,21.0,True,True
2023-08-01,21.0,213,1,8,-0.5012418134457756,-0.8653072543632061,21.0,21.0,21.0,24.0,21.0,True,True
2023-08-02,21.0,214,2,8,-0.5160623910158526,-0.8565509959010037,21.0,21.0,21.0,24.0,21.0,True,True
2023-08-03,21.0,215,3,8,-0.5307300481619331,-0.8475409228928312,21.0,21.0,21.0,24.0,21.0,True,True
2023-08-04,22.0,216,4,8,-0.5452404385406507,-0.8382797052177745,21.0,21.0,21.0,24.0,21.033333333333335,True,True
2023-08-05,22.0,217,5,8,-0.5595892624101763,-0.828770087174504,22.0,21.0,21.0,24.0,21.066666666666666,True,True
2023-08-06,22.0,218,6,8,-0.5737722679043243,-0.8190148866680802,22.0,21.0,21.0,24.0,21.1,True,True
2023-08-07,22.0,219,0,8,-0.5877852522924734,-0.8090169943749472,22.0,21.0,21.0,24.0,21.133333333333333,True,True
2023-08-08,22.0,220,1,8,-0.6016240632249227,-0.7987793728863648,22.0,21.0,21.0,24.0,21.166666666666668,True,True
2023-08-09,22.0,221,2,8,-0.6152845999633277,-0.7883050558305253,22.0,21.0,21.0,24.0,21.2,True,True
2023-08-10,22.0,222,3,8,-0.6287628145958345,-0.7775971469736268,22.0,21.0,21.0,24.0,21.233333333333334,True,True
2023-08-11,22.0,223,4,8,-0.6420547132365636,-0.7666588193001592,22.0,22.0,21.0,24.0,21.266666666666666,True,True
2023-08-12,22.0,224,5,8,-0.655156357209085,-0.7554933140726804,22.0,22.0,21.0,24.0,21.3,True,True
2023-08-13,22.0,225,6,8,-0.6680638642135333,-0.7441039398713608,22.0,22.0,21.0,24.0,21.333333333333332,True,True
2023-08-14,23.0,226,0,8,-0.6807734094770159,-0.7324940716135792,22.0,22.0,21.0,24.0,21.4,True,True
2023-08-15,23.0,227,1,8,-0.6932812268869771,-0.7206671495538615,23.0,22.0,21.0,24.0,21.466666666666665,True,True
2023-08-16,23.0,228,2,8,-0.7055836101071774,-0.70862667826446,23.0,22.0,21.0,24.0,21.533333333333335,True,True
2023-08-17,23.0,229,3,8,-0.7176769136759615,-0.6963762255968726,23.0,22.0,21.0,24.0,21.6,True,True
