pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_UNKNOWN
2023-03-17,16.5,76,4,3,0.9657399376548549,0.2595117970697999,16.5,16.5,16.5,12.5,16.5,True,True
2023-03-18,16.5,77,5,3,0.9700639218515071,0.2428497220959356,16.5,16.5,16.5,12.5,16.5,True,True
2023-03-19,16.5,78,6,3,0.9741004551724205,0.22611568550828828,16.5,16.5,16.5,12.5,16.5,True,True
2023-03-20,16.5,79,0,3,0.9778483415056568,0.20931464596304847,16.5,16.5,16.5,12.5,16.5,True,True
2023-03-21,16.5,80,1,3,0.9813064702716093,0.19245158197082998,16.5,16.5,16.5,12.5,16.5,True,True
2023-03-22,16.5,81,2,3,0.9844738167520922,0.1755314904214282,16.5,16.5,16.5,12.5,16.5,True,True
2023-03-23,16.5,82,3,3,0.9873494423939864,0.15855938510313475,16.5,16.5,16.5,12.5,16.5,True,True
2023-03-24,16.5,83,4,3,0.989932495087353,0.141540295217043,16.5,16.5,16.5,12.5,16.5,True,True
2023-03-25,16.5,84,5,3,0.9922222094179323,0.12447926388678915,16.5,16.5,16.5,12.5,16.5,True,True
2023-03-26,16.5,85,6,3,0.994217906893952,0.10738134666416309,16.5,16.5,16.5,12.5,16.5,True,True
2023-03-27,16.5,86,0,3,0.995918996147179,0.09025161003104117,16.5,16.5,16.5,12.5,16.5,True,True
2023-03-28,16.5,87,1,3,0.9973249731081555,0.07309512989807777,16.5,16.5,16.5,12.5,16.5,True,True
2023-03-29,16.5,88,2,3,0.9984354211555643,0.055916990100603484,16.5,16.5,16.5,12.5,16.5,True,True
2023-03-30,16.5,89,3,3,0.9992500112396835,0.03872228089217446,16.5,16.5,16.5,12.5,16.5,True,True
2023-03-31,16.5,90,4,3,0.9997685019798909,0.021516097436222254,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-01,16.5,91,5,4,0.9999907397361901,0.004303538296244289,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-02,16.5,92,6,4,0.9999166586547379,-0.01291029607500882,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-03,16.5,93,0,4,0.9995462806873573,-0.030120304846908114,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-04,16.5,94,1,4,0.9988797155850336,-0.04732138832243185,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-05,16.5,95,2,4,0.9979171608653922,-0.06450844944931623,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-06,16.5,96,3,4,0.9966589017541702,-0.08167639533042241,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-07,16.5,97,4,4,0.9951053111006976,-0.09882013873287143,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-08,16.5,98,5,4,0.9932568492674143,-0.11593459959550041,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-09,16.5,99,6,4,0.9911140639934547,-0.1330147065341959,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-10,16.5,100,0,4,0.9886775902323405,-0.1500553983446526,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-11,16.5,101,1,4,0.9859481499638304,-0.16705162550211924,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-12,16.5,102,2,4,0.9829265519799822,-0.18399835165768005,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-13,16.5,103,3,4,0.9796136916454901,-0.20089055513063506,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-14,16.5,104,4,4,0.9760105506323683,-0.21772323039653177,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-15,16.5,105,5,4,0.9721181966290613,-0.23449138957040985,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-16,16.5,106,6,4,0.9679377830240642,-0.25119006388481935,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-17,16.5,107,0,4,0.9634705485641488,-0.2678143051621742,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-18,16.5,108,1,4,0.9587178169872964,-0.2843591872810034,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-19,16.5,109,2,4,0.9536809966304457,-0.30081980763566735,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-20,16.5,110,3,4,0.9483615800121715,-0.3171912885891061,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-21,16.5,111,4,4,0.9427611433904207,-0.3334687789181868,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-22,16.5,112,5,4,0.9368813462954315,-0.3496474552512284,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-23,16.5,113,6,4,0.9307239310379795,-0.36572252349726897,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-24,16.5,114,0,4,0.9242907221930933,-0.3816892202666588,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-25,16.5,115,1,4,0.9175836260593937,-0.39754281428255595,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-26,16.5,116,2,4,0.9106046300942162,-0.4132786077829042,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-27,16.5,117,3,4,0.9033558023246845,-0.4288919379124835,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-28,16.5,118,4,4,0.895839290734909,-0.4443781781046132,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-29,16.5,119,5,4,0.8880573226294932,-0.45973273945210397,16.5,16.5,16.5,12.5,16.5,True,True
2023-04-30,16.5,120,6,4,0.8800122039735357,-0.47495107206704995,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-01,16.5,121,0,5,0.8717063187093218,-0.4900286664290592,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-02,16.5,122,1,5,0.8631421280499114,-0.5049610547215204,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-03,16.5,123,2,5,0.854322169749827,-0.5197438121555155,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-04,16.5,124,3,5,0.8452490573530633,-0.5343725582809786,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-05,16.5,125,4,5,0.8359254794186372,-0.548842958284719,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-06,16.5,126,5,5,0.8263541987239096,-0.5631507242749186,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-07,16.5,127,6,5,0.8165380514459161,-0.5772916165517272,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-08,16.5,128,0,5,0.8064799463209448,-0.5912614448635781,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-09,16.5,129,1,5,0.7961828637826158,-0.6050560696488488,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-10,16.5,130,2,5,0.7856498550787147,-0.6186714032625031,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-11,16.5,131,3,5,0.7748840413670407,-0.6321034111873487,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-12,16.5,132,4,5,0.7638886127905428,-0.6453481132295501,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-13,16.5,133,5,5,0.7526668275320085,-0.6584015846980488,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-14,16.5,134,6,5,0.7412220108485958,-0.6712599575675313,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-15,16.5,135,0,5,0.7295575540864875,-0.6839194216246106,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-16,16.5,136,1,5,0.717676913675962,-0.6963762255968722,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-17,16.5,137,2,5,0.705583610107178,-0.7086266782644596,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-18,16.5,138,3,5,0.6932812268869777,-0.7206671495538609,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-19,16.5,139,4,5,0.6807734094770161,-0.7324940716135789,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-20,16.5,140,5,5,0.6680638642135335,-0.7441039398713607,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-21,16.5,141,6,5,0.6551563572090853,-0.7554933140726803,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-22,16.5,142,0,5,0.6420547132365637,-0.766658819300159,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-23,16.5,143,1,5,0.6287628145958344,-0.7775971469736269,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-24,16.5,144,2,5,0.6152845999633276,-0.7883050558305255,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-25,16.5,145,3,5,0.6016240632249226,-0.7987793728863649,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-26,16.5,146,4,5,0.5877852522924732,-0.8090169943749473,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-27,16.5,147,5,5,0.5737722679043246,-0.8190148866680801,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-28,16.5,148,6,5,0.5595892624101765,-0.8287700871745038,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-29,16.5,149,0,5,0.545240438540651,-0.8382797052177744,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-30,16.5,150,1,5,0.5307300481619334,-0.8475409228928311,16.5,16.5,16.5,12.5,16.5,True,True
2023-05-31,16.5,151,2,5,0.5160623910158528,-0.8565509959010036,16.5,16.5,16.5,12.5,16.5,True,True
2023-06-01,16.6,152,3,6,0.5012418134457758,-0.865307254363206,16.5,16.5,16.5,12.5,16.503333333333334,True,True
2023-06-02,16.7,153,4,6,0.48627270710868997,-0.8738071036110808,16.6,16.5,16.5,12.5,16.51,True,True
2023-06-03,16.8,154,5,6,0.4711595076738638,-0.8820480249558537,16.7,16.5,16.5,12.5,16.52,True,True
2023-06-04,16.9,155,6,6,0.4559066935084588,-0.8900275764346767,16.8,16.5,16.5,12.5,16.533333333333335,True,True
2023-06-05,17.0,156,0,6,0.440518784350495,-0.8977433935342337,16.9,16.5,16.5,12.5,16.55,True,True
2023-06-06,17.1,157,1,6,0.42500033996955416,-0.9051931898913974,17.0,16.5,16.5,12.5,16.57,True,True
2023-06-07,17.2,158,2,6,0.4093559588156213,-0.9123747579707273,17.1,16.5,16.5,12.5,16.593333333333334,True,True
2023-06-08,17.3,159,3,6,0.39359027665646673,-0.9192859697186104,17.2,16.6,16.5,12.5,16.62,True,True
2023-06-09,17.4,160,4,6,0.3777079652039649,-0.9259247771938498,17.3,16.7,16.5,12.5,16.65,True,True
2023-06-10,17.5,161,5,6,0.36171373072976765,-0.9322892131745133,17.4,16.8,16.5,12.5,16.683333333333334,True,True
2023-06-11,17.5,162,6,6,0.3456123126707335,-0.9383773917408641,17.5,16.9,16.5,12.5,16.716666666666665,True,True
2023-06-12,17.5,163,0,6,0.3294084822245304,-0.9441875088341993,17.5,17.0,16.5,12.5,16.75,True,True
2023-06-13,17.5,164,1,6,0.3131070409358269,-0.9497178427914316,17.5,17.1,16.5,12.5,16.783333333333335,True,True
2023-06-14,17.5,165,2,6,0.29671281927349075,-0.9549667548552551,17.5,17.2,16.5,12.5,16.816666666666666,True,True
2023-06-15,17.5,166,3,6,0.28023067519921585,-0.9599326896597447,17.5,17.3,16.5,12.5,16.85,True,True
2023-06-16,17.5,167,4,6,0.26366549272800704,-0.9646141756912435,17.5,17.4,16.5,12.5,16.883333333333333,True,True
2023-06-17,17.5,168,5,6,0.24702218048093552,-0.9690098257244062,17.5,17.5,16.5,12.5,16.916666666666668,True,True
2023-06-18,17.5,169,6,6,0.23030567023061221,-0.9731183372332619,17.5,17.5,16.5,12.5,16.95,True,True
2023-06-19,17.5,170,0,6,0.21352091543979612,-0.9769384927771817,17.5,17.5,16.5,12.5,16.983333333333334,True,True
2023-06-20,17.5,171,1,6,0.19667288979357647,-0.980469160361632,17.5,17.5,16.5,12.5,17.016666666666666,True,True
2023-06-21,17.5,172,2,6,0.1797665857255624,-0.9837092937736097,17.5,17.5,16.5,12.5,17.05,True,True
2023-06-22,17.5,173,3,6,0.16280701293851715,-0.986657932891657,17.5,17.5,16.5,12.5,17.083333333333332,True,True
2023-06-23,17.5,174,4,6,0.1457991969198751,-0.9893142039703663,17.5,17.5,16.5,12.5,17.116666666666667,True,True
2023-06-24,17.5,175,5,6,0.12874817745258132,-0.99167731989929,17.5,17.5,16.5,12.5,17.15,True,True
2023-06-25,17.5,176,6,6,0.11165900712169512,-0.993746580436178,17.5,17.5,16.5,12.5,17.183333333333334,True,True
2023-06-26,17.5,177,0,6,0.09453674981719912,-0.9955213724144752,17.5,17.5,16.5,12.5,17.216666666666665,True,True
2023-06-27,17.5,178,1,6,0.07738647923346301,-0.9970011699250151,17.5,17.5,16.5,12.5,17.25,True,True
2023-06-28,17.5,179,2,6,0.06021327736579302,-0.9981855344718586,17.5,17.5,16.5,12.5,17.283333333333335,True,True
2023-06-29,17.5,180,3,6,0.04302223300453059,-0.99907411510223,17.5,17.5,16.5,12.5,17.316666666666666,True,True
2023-06-30,17.5,181,4,6,0.02581844022713308,-0.9996666485105112,17.5,17.5,16.5,12.5,17.35,True,True
2023-07-01,17.5,182,5,7,0.008606996888688698,-0.9999629591162655,17.5,17.5,16.6,12.5,17.38,True,True
2023-07-02,17.5,183,6,7,-0.008606996888688009,-0.9999629591162655,17.5,17.5,16.7,12.5,17.40666666666667,True,True
2023-07-03,17.5,184,0,7,-0.02581844022713239,-0.9996666485105112,17.5,17.5,16.8,12.5,17.43,True,True
2023-07-04,17.5,185,1,7,-0.04302223300453034,-0.99907411510223,17.5,17.5,16.9,12.5,17.45,True,True
2023-07-05,17.5,186,2,7,-0.060213277365792774,-0.9981855344718586,17.5,17.5,17.0,12.5,17.466666666666665,True,True
2023-07-06,17.5,187,3,7,-0.07738647923346322,-0.9970011699250151,17.5,17.5,17.1,12.5,17.48,True,True
2023-07-07,17.5,188,4,7,-0.09453674981719933,-0.9955213724144752,17.5,17.5,17.2,12.5,17.490000000000002,True,True
2023-07-08,17.5,189,5,7,-0.11165900712169444,-0.9937465804361781,17.5,17.5,17.3,12.5,17.496666666666666,True,True
2023-07-09,17.5,190,6,7,-0.12874817745258066,-0.99167731989929,17.5,17.5,17.4,12.5,17.5,True,True
2023-07-10,17.5,191,0,7,-0.14579919691987442,-0.9893142039703664,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-11,17.5,192,1,7,-0.16280701293851646,-0.9866579328916572,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-12,17.5,193,2,7,-0.17976658572556214,-0.9837092937736098,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-13,17.5,194,3,7,-0.19667288979357622,-0.9804691603616321,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-14,17.5,195,4,7,-0.2135209154397959,-0.9769384927771817,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-15,17.5,196,5,7,-0.23030567023061196,-0.973118337233262,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-16,17.5,197,6,7,-0.24702218048093527,-0.9690098257244063,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-17,17.5,198,0,7,-0.2636654927280072,-0.9646141756912435,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-18,17.5,199,1,7,-0.2802306751992161,-0.9599326896597445,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-19,17.5,200,2,7,-0.2967128192734901,-0.9549667548552553,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-20,17.5,201,3,7,-0.3131070409358267,-0.9497178427914317,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-21,17.5,202,4,7,-0.3294084822245302,-0.9441875088341994,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-22,17.5,203,5,7,-0.3456123126707333,-0.9383773917408642,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-23,17.5,204,6,7,-0.3617137307297674,-0.9322892131745134,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-24,17.5,205,0,7,-0.37770796520396466,-0.9259247771938499,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-25,17.5,206,1,7,-0.39359027665646645,-0.9192859697186105,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-26,17.5,207,2,7,-0.4093559588156211,-0.9123747579707274,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-27,17.5,208,3,7,-0.42500033996955394,-0.9051931898913975,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-28,17.5,209,4,7,-0.4405187843504952,-0.8977433935342336,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-29,17.5,210,5,7,-0.455906693508459,-0.8900275764346766,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-30,17.5,211,6,7,-0.47115950767386394,-0.8820480249558535,17.5,17.5,17.5,12.5,17.5,True,True
2023-07-31,17.5,212,0,7,-0.4862727071086902,-0.8738071036110807,17.5,17.5,17.5,12.5,17.5,True,True
2023-08-01,17.5,213,1,8,-0.5012418134457756,-0.8653072543632061,17.5,17.5,17.5,12.5,17.5,True,True
2023-08-02,17.5,214,2,8,-0.5160623910158526,-0.8565509959010037,17.5,17.5,17.5,12.5,17.5,True,True
2023-08-03,17.5,215,3,8,-0.5307300481619331,-0.8475409228928312,17.5,17.5,17.5,12.5,17.5,True,True
2023-08-04,17.5,216,4,8,-0.5452404385406507,-0.8382797052177745,17.5,17.5,17.5,12.5,17.5,True,True
2023-08-05,17.5,217,5,8,-0.5595892624101763,-0.828770087174504,17.5,17.5,17.5,12.5,17.5,True,True
2023-08-06,17.5,218,6,8,-0.5737722679043243,-0.8190148866680802,17.5,17.5,17.5,12.5,17.5,True,True
2023-08-07,17.5,219,0,8,-0.5877852522924734,-0.8090169943749472,17.5,17.5,17.5,12.5,17.5,True,True
2023-08-08,17.5,220,1,8,-0.6016240632249227,-0.7987793728863648,17.5,17.5,17.5,12.5,17.5,True,True
2023-08-09,17.5,221,2,8,-0.6152845999633277,-0.7883050558305253,17.5,17.5,17.5,12.5,17.5,True,True
2023-08-10,17.5,222,3,8,-0.6287628145958345,-0.7775971469736268,17.5,17.5,17.5,12.5,17.5,True,True
