pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_>2000g,specInfo_<2000g,prodPcat_淡水鱼
2023-07-19,11.5,200,2,7,-0.2967128192734901,-0.9549667548552553,11.5,11.5,11.5,11.25,11.5,False,True,True
2023-07-20,12.0,201,3,7,-0.3131070409358267,-0.9497178427914317,12.0,12.0,12.5,12.0,12.15,True,False,True
2023-07-20,11.5,201,3,7,-0.3131070409358267,-0.9497178427914317,11.5,11.5,11.5,11.25,11.5,False,True,True
2023-07-21,12.0,202,4,7,-0.3294084822245302,-0.9441875088341994,12.0,12.0,12.5,12.0,12.133333333333333,True,False,True
2023-07-21,11.5,202,4,7,-0.3294084822245302,-0.9441875088341994,11.5,11.5,11.5,11.25,11.5,False,True,True
2023-07-22,11.5,203,5,7,-0.3456123126707333,-0.9383773917408642,11.5,11.5,11.5,11.25,11.5,False,True,True
2023-07-22,12.0,203,5,7,-0.3456123126707333,-0.9383773917408642,12.0,12.0,12.5,12.0,12.116666666666667,True,False,True
2023-07-23,12.0,204,6,7,-0.3617137307297674,-0.9322892131745134,12.0,12.0,12.5,12.0,12.1,True,False,True
2023-07-23,11.5,204,6,7,-0.3617137307297674,-0.9322892131745134,11.5,11.5,11.5,11.25,11.5,False,True,True
2023-07-24,11.5,205,0,7,-0.37770796520396466,-0.9259247771938499,11.5,11.5,11.5,11.25,11.5,False,True,True
2023-07-24,12.0,205,0,7,-0.37770796520396466,-0.9259247771938499,12.0,12.0,12.5,12.0,12.083333333333334,True,False,True
2023-07-25,12.0,206,1,7,-0.39359027665646645,-0.9192859697186105,12.0,12.0,12.5,12.0,12.066666666666666,True,False,True
2023-07-25,11.5,206,1,7,-0.39359027665646645,-0.9192859697186105,11.5,11.5,11.5,11.25,11.5,False,True,True
2023-07-26,11.5,207,2,7,-0.4093559588156211,-0.9123747579707274,11.5,11.5,11.5,11.25,11.5,False,True,True
2023-07-26,12.0,207,2,7,-0.4093559588156211,-0.9123747579707274,12.0,12.0,12.5,12.0,12.05,True,False,True
2023-07-27,12.0,208,3,7,-0.42500033996955394,-0.9051931898913975,12.0,12.0,12.5,12.0,12.033333333333333,True,False,True
2023-07-27,11.5,208,3,7,-0.42500033996955394,-0.9051931898913975,11.5,11.5,11.5,11.25,11.5,False,True,True
2023-07-28,11.5,209,4,7,-0.4405187843504952,-0.8977433935342336,11.5,11.5,11.5,11.25,11.5,False,True,True
2023-07-28,12.0,209,4,7,-0.4405187843504952,-0.8977433935342336,12.0,12.0,12.25,12.0,12.025,True,False,True
2023-07-29,11.5,210,5,7,-0.455906693508459,-0.8900275764346766,11.5,11.5,11.5,11.25,11.5,False,True,True
2023-07-29,12.0,210,5,7,-0.455906693508459,-0.8900275764346766,12.0,12.0,12.0,12.0,12.025,True,False,True
2023-07-30,11.5,211,6,7,-0.47115950767386394,-0.8820480249558535,11.5,11.5,11.5,11.25,11.5,False,True,True
2023-07-30,12.0,211,6,7,-0.47115950767386394,-0.8820480249558535,12.0,12.0,12.5,12.0,12.008333333333333,True,False,True
2023-07-31,12.0,212,0,7,-0.4862727071086902,-0.8738071036110807,12.0,12.0,12.25,12.0,12.0,True,False,True
2023-07-31,11.5,212,0,7,-0.4862727071086902,-0.8738071036110807,11.5,11.5,11.5,11.25,11.5,False,True,True
2023-08-01,11.5,213,1,8,-0.5012418134457756,-0.8653072543632061,11.5,11.5,11.5,11.25,11.5,False,True,True
2023-08-01,12.0,213,1,8,-0.5012418134457756,-0.8653072543632061,12.0,12.0,12.0,12.0,12.0,True,False,True
2023-08-02,11.5,214,2,8,-0.5160623910158526,-0.8565509959010037,11.5,11.5,11.5,11.25,11.5,False,True,True
2023-08-02,12.0,214,2,8,-0.5160623910158526,-0.8565509959010037,12.0,12.0,12.0,12.0,12.0,True,False,True
2023-08-03,11.5,215,3,8,-0.5307300481619331,-0.8475409228928312,11.5,11.5,11.5,10.25,11.5,False,True,True
2023-08-03,12.0,215,3,8,-0.5307300481619331,-0.8475409228928312,12.0,12.0,12.0,11.0,12.0,True,False,True
2023-08-04,12.0,216,4,8,-0.5452404385406507,-0.8382797052177745,12.0,12.0,12.0,11.0,12.0,True,False,True
2023-08-04,11.5,216,4,8,-0.5452404385406507,-0.8382797052177745,11.5,11.5,11.5,10.25,11.5,False,True,True
2023-08-05,11.5,217,5,8,-0.5595892624101763,-0.828770087174504,11.5,11.5,11.5,9.5,11.5,False,True,True
2023-08-05,12.0,217,5,8,-0.5595892624101763,-0.828770087174504,12.0,12.0,12.0,10.5,12.0,True,False,True
2023-08-06,11.5,218,6,8,-0.5737722679043243,-0.8190148866680802,11.5,11.5,11.5,9.5,11.5,False,True,True
2023-08-06,12.0,218,6,8,-0.5737722679043243,-0.8190148866680802,12.0,12.0,12.0,10.5,12.0,True,False,True
2023-08-07,11.5,219,0,8,-0.5877852522924734,-0.8090169943749472,11.5,11.5,11.5,9.5,11.5,False,True,True
2023-08-07,12.0,219,0,8,-0.5877852522924734,-0.8090169943749472,12.0,12.0,12.0,10.5,12.0,True,False,True
2023-08-08,11.5,220,1,8,-0.6016240632249227,-0.7987793728863648,11.5,11.5,11.5,9.5,11.5,False,True,True
2023-08-08,12.0,220,1,8,-0.6016240632249227,-0.7987793728863648,12.0,12.0,12.0,10.5,12.0,True,False,True
2023-08-09,11.5,221,2,8,-0.6152845999633277,-0.7883050558305253,11.5,11.5,11.5,9.5,11.5,False,True,True
2023-08-09,12.0,221,2,8,-0.6152845999633277,-0.7883050558305253,12.0,12.0,12.0,10.5,12.0,True,False,True
2023-08-10,11.5,222,3,8,-0.6287628145958345,-0.7775971469736268,11.5,11.5,11.5,9.5,11.5,False,True,True
2023-08-10,12.0,222,3,8,-0.6287628145958345,-0.7775971469736268,12.0,12.0,12.0,10.5,12.0,True,False,True
2023-08-11,11.5,223,4,8,-0.6420547132365636,-0.7666588193001592,11.5,11.5,11.5,9.5,11.5,False,True,True
2023-08-11,12.0,223,4,8,-0.6420547132365636,-0.7666588193001592,12.0,12.0,12.0,10.5,12.0,True,False,True
2023-08-12,12.0,224,5,8,-0.655156357209085,-0.7554933140726804,12.0,12.0,12.0,10.5,12.0,True,False,True
2023-08-12,11.5,224,5,8,-0.655156357209085,-0.7554933140726804,11.5,11.5,11.5,9.5,11.5,False,True,True
2023-08-13,11.5,225,6,8,-0.6680638642135333,-0.7441039398713608,11.5,11.5,11.5,9.5,11.5,False,True,True
2023-08-13,12.0,225,6,8,-0.6680638642135333,-0.7441039398713608,12.0,12.0,12.0,10.5,12.0,True,False,True
2023-08-14,11.5,226,0,8,-0.6807734094770159,-0.7324940716135792,11.5,11.5,11.5,9.5,11.5,False,True,True
2023-08-14,12.0,226,0,8,-0.6807734094770159,-0.7324940716135792,12.0,12.0,12.0,10.5,12.0,True,False,True
2023-08-15,11.5,227,1,8,-0.6932812268869771,-0.7206671495538615,11.5,11.5,11.5,9.5,11.5,False,True,True
2023-08-15,12.0,227,1,8,-0.6932812268869771,-0.7206671495538615,12.0,12.0,12.0,10.5,12.0,True,False,True
2023-08-16,11.5,228,2,8,-0.7055836101071774,-0.70862667826446,11.5,11.5,11.5,9.5,11.5,False,True,True
2023-08-16,12.0,228,2,8,-0.7055836101071774,-0.70862667826446,12.0,12.0,12.0,10.5,12.0,True,False,True
2023-08-17,12.0,229,3,8,-0.7176769136759615,-0.6963762255968726,12.0,12.0,12.0,10.5,12.0,True,False,True
2023-08-17,11.5,229,3,8,-0.7176769136759615,-0.6963762255968726,11.5,11.5,11.5,9.5,11.5,False,True,True
