pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_5L/桶,prodPcat_食用油
2023-06-16,64.5,167,4,6,0.26366549272800704,-0.9646141756912435,64.5,64.5,64.5,66.25,64.5,True,True
2023-06-17,64.5,168,5,6,0.24702218048093552,-0.9690098257244062,64.5,64.5,64.5,66.25,64.5,True,True
2023-06-18,64.5,169,6,6,0.23030567023061221,-0.9731183372332619,64.5,64.5,64.5,66.25,64.5,True,True
2023-06-19,64.5,170,0,6,0.21352091543979612,-0.9769384927771817,64.5,64.5,64.5,66.25,64.5,True,True
2023-06-20,64.5,171,1,6,0.19667288979357647,-0.980469160361632,64.5,64.5,64.5,66.25,64.5,True,True
2023-06-21,64.5,172,2,6,0.1797665857255624,-0.9837092937736097,64.5,64.5,64.5,66.25,64.5,True,True
2023-06-22,64.5,173,3,6,0.16280701293851715,-0.986657932891657,64.5,64.5,64.5,66.25,64.5,True,True
2023-06-23,64.5,174,4,6,0.1457991969198751,-0.9893142039703663,64.5,64.5,64.5,66.25,64.5,True,True
2023-06-24,64.5,175,5,6,0.12874817745258132,-0.99167731989929,64.5,64.5,64.5,66.25,64.5,True,True
2023-06-25,64.5,176,6,6,0.11165900712169512,-0.993746580436178,64.5,64.5,64.5,66.25,64.5,True,True
2023-06-26,64.5,177,0,6,0.09453674981719912,-0.9955213724144752,64.5,64.5,64.5,66.25,64.5,True,True
2023-06-27,64.5,178,1,6,0.07738647923346301,-0.9970011699250151,64.5,64.5,64.5,66.25,64.5,True,True
2023-06-28,64.5,179,2,6,0.06021327736579302,-0.9981855344718586,64.5,64.5,64.5,66.25,64.5,True,True
2023-06-29,64.5,180,3,6,0.04302223300453059,-0.99907411510223,64.5,64.5,64.5,66.25,64.5,True,True
2023-06-30,64.5,181,4,6,0.02581844022713308,-0.9996666485105112,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-01,64.5,182,5,7,0.008606996888688698,-0.9999629591162655,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-02,64.5,183,6,7,-0.008606996888688009,-0.9999629591162655,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-03,64.5,184,0,7,-0.02581844022713239,-0.9996666485105112,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-04,64.5,185,1,7,-0.04302223300453034,-0.99907411510223,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-05,64.5,186,2,7,-0.060213277365792774,-0.9981855344718586,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-06,64.5,187,3,7,-0.07738647923346322,-0.9970011699250151,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-07,64.5,188,4,7,-0.09453674981719933,-0.9955213724144752,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-08,64.5,189,5,7,-0.11165900712169444,-0.9937465804361781,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-09,64.5,190,6,7,-0.12874817745258066,-0.99167731989929,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-10,64.5,191,0,7,-0.14579919691987442,-0.9893142039703664,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-11,64.5,192,1,7,-0.16280701293851646,-0.9866579328916572,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-12,64.5,193,2,7,-0.17976658572556214,-0.9837092937736098,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-13,64.5,194,3,7,-0.19667288979357622,-0.9804691603616321,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-14,64.5,195,4,7,-0.2135209154397959,-0.9769384927771817,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-15,64.5,196,5,7,-0.23030567023061196,-0.973118337233262,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-16,64.5,197,6,7,-0.24702218048093527,-0.9690098257244063,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-17,64.5,198,0,7,-0.2636654927280072,-0.9646141756912435,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-18,64.5,199,1,7,-0.2802306751992161,-0.9599326896597445,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-19,64.5,200,2,7,-0.2967128192734901,-0.9549667548552553,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-20,64.5,201,3,7,-0.3131070409358267,-0.9497178427914317,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-21,64.5,202,4,7,-0.3294084822245302,-0.9441875088341994,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-22,64.5,203,5,7,-0.3456123126707333,-0.9383773917408642,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-23,64.5,204,6,7,-0.3617137307297674,-0.9322892131745134,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-24,64.5,205,0,7,-0.37770796520396466,-0.9259247771938499,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-25,64.5,206,1,7,-0.39359027665646645,-0.9192859697186105,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-26,64.5,207,2,7,-0.4093559588156211,-0.9123747579707274,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-27,64.5,208,3,7,-0.42500033996955394,-0.9051931898913975,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-28,64.5,209,4,7,-0.4405187843504952,-0.8977433935342336,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-29,64.5,210,5,7,-0.455906693508459,-0.8900275764346766,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-30,64.5,211,6,7,-0.47115950767386394,-0.8820480249558535,64.5,64.5,64.5,66.25,64.5,True,True
2023-07-31,64.5,212,0,7,-0.4862727071086902,-0.8738071036110807,64.5,64.5,64.5,66.25,64.5,True,True
2023-08-01,64.5,213,1,8,-0.5012418134457756,-0.8653072543632061,64.5,64.5,64.5,66.25,64.5,True,True
2023-08-02,64.5,214,2,8,-0.5160623910158526,-0.8565509959010037,64.5,64.5,64.5,66.25,64.5,True,True
2023-08-03,64.5,215,3,8,-0.5307300481619331,-0.8475409228928312,64.5,64.5,64.5,66.25,64.5,True,True
2023-08-04,64.5,216,4,8,-0.5452404385406507,-0.8382797052177745,64.5,64.5,64.5,66.25,64.5,True,True
2023-08-05,64.5,217,5,8,-0.5595892624101763,-0.828770087174504,64.5,64.5,64.5,66.25,64.5,True,True
2023-08-06,64.5,218,6,8,-0.5737722679043243,-0.8190148866680802,64.5,64.5,64.5,66.25,64.5,True,True
2023-08-07,64.5,219,0,8,-0.5877852522924734,-0.8090169943749472,64.5,64.5,64.5,66.25,64.5,True,True
2023-08-08,64.5,220,1,8,-0.6016240632249227,-0.7987793728863648,64.5,64.5,64.5,66.25,64.5,True,True
2023-08-09,64.5,221,2,8,-0.6152845999633277,-0.7883050558305253,64.5,64.5,64.5,66.25,64.5,True,True
2023-08-10,64.5,222,3,8,-0.6287628145958345,-0.7775971469736268,64.5,64.5,64.5,66.25,64.5,True,True
