pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_猪肉类
2023-02-22,4.5,53,2,2,0.7909456567567772,0.6118864012687243,4.5,4.5,4.2,4.5,4.475,True,True
2023-02-23,4.5,54,3,2,0.8013610881746766,0.5981809144059165,4.5,4.5,4.25,4.5,4.483333333333333,True,True
2023-02-24,4.5,55,4,2,0.8115390590073611,0.5842981736283684,4.5,4.5,4.3,4.5,4.489999999999999,True,True
2023-02-25,4.5,56,5,2,0.8214765533024142,0.5702422926917871,4.5,4.5,4.35,4.5,4.495,True,True
2023-02-26,4.5,57,6,2,0.8311706263658079,0.5560174366570446,4.5,4.5,4.4,4.5,4.498333333333333,True,True
2023-02-27,4.5,58,0,2,0.8406184056344782,0.5416278206559814,4.5,4.5,4.45,4.5,4.5,True,True
2023-02-28,4.5,59,1,2,0.8498170915275278,0.5270777086423722,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-01,4.5,60,2,3,0.8587639582758029,0.5123714121284237,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-02,4.5,61,3,3,0.8674563547295969,0.49751328890718066,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-03,4.5,62,4,3,0.8758917051442429,0.48250774176121847,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-04,4.5,63,5,3,0.8840675099433636,0.4673592171580022,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-05,4.5,64,6,3,0.8919813464595485,0.45207220393230435,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-06,4.5,65,0,3,0.8996308696522433,0.43665123195606403,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-07,4.5,66,1,3,0.9070138128026359,0.4211008707960896,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-08,4.5,67,2,3,0.9141279881853337,0.40542572835999735,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-09,4.5,68,3,3,0.9209712877166346,0.38963044953078796,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-10,4.5,69,4,3,0.9275416835791966,0.37371971479046906,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-11,4.5,70,5,3,0.9338372288229252,0.35769823883312546,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-12,4.5,71,6,3,0.9398560579418954,0.3415707691678556,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-13,4.5,72,0,3,0.9455963874271426,0.3253420847119801,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-14,4.5,73,1,3,0.9510565162951535,0.30901699437494745,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-15,4.5,74,2,3,0.9562348265919056,0.29260033563334836,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-16,4.5,75,3,3,0.9611297838723007,0.27609697309746883,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-17,4.5,76,4,3,0.9657399376548549,0.2595117970697999,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-18,4.5,77,5,3,0.9700639218515071,0.2428497220959356,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-19,4.5,78,6,3,0.9741004551724205,0.22611568550828828,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-20,4.5,79,0,3,0.9778483415056568,0.20931464596304847,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-21,4.5,80,1,3,0.9813064702716093,0.19245158197082998,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-22,4.5,81,2,3,0.9844738167520922,0.1755314904214282,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-23,4.5,82,3,3,0.9873494423939864,0.15855938510313475,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-24,4.5,83,4,3,0.989932495087353,0.141540295217043,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-25,4.5,84,5,3,0.9922222094179323,0.12447926388678915,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-26,4.5,85,6,3,0.994217906893952,0.10738134666416309,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-27,4.5,86,0,3,0.995918996147179,0.09025161003104117,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-28,4.5,87,1,3,0.9973249731081555,0.07309512989807777,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-29,4.5,88,2,3,0.9984354211555643,0.055916990100603484,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-30,4.5,89,3,3,0.9992500112396835,0.03872228089217446,4.5,4.5,4.5,4.5,4.5,True,True
2023-03-31,4.5,90,4,3,0.9997685019798909,0.021516097436222254,4.5,4.5,4.5,4.5,4.5,True,True
2023-04-01,4.5,91,5,4,0.9999907397361901,0.004303538296244289,4.5,4.5,4.5,4.5,4.5,True,True
2023-04-02,4.5,92,6,4,0.9999166586547379,-0.01291029607500882,4.5,4.5,4.5,4.5,4.5,True,True
2023-04-03,4.5,93,0,4,0.9995462806873573,-0.030120304846908114,4.5,4.5,4.5,4.5,4.5,True,True
2023-04-04,4.5,94,1,4,0.9988797155850336,-0.04732138832243185,4.5,4.5,4.5,4.5,4.5,True,True
2023-04-05,4.5,95,2,4,0.9979171608653922,-0.06450844944931623,4.5,4.5,4.5,4.5,4.5,True,True
2023-04-06,4.5,96,3,4,0.9966589017541702,-0.08167639533042241,4.5,4.5,4.5,4.5,4.5,True,True
2023-04-07,4.5,97,4,4,0.9951053111006976,-0.09882013873287143,4.5,4.5,4.5,4.5,4.5,True,True
2023-04-08,4.5,98,5,4,0.9932568492674143,-0.11593459959550041,4.5,4.5,4.5,4.5,4.5,True,True
2023-04-09,4.5,99,6,4,0.9911140639934547,-0.1330147065341959,4.5,4.5,4.5,4.5,4.5,True,True
2023-04-10,4.5,100,0,4,0.9886775902323405,-0.1500553983446526,4.5,4.5,4.5,4.5,4.5,True,True
2023-04-11,4.5,101,1,4,0.9859481499638304,-0.16705162550211924,4.5,4.5,4.5,4.5,4.5,True,True
2023-04-12,4.5,102,2,4,0.9829265519799822,-0.18399835165768005,4.5,4.5,4.5,4.5,4.5,True,True
2023-04-13,4.25,103,3,4,0.9796136916454901,-0.20089055513063506,4.5,4.5,4.5,4.5,4.491666666666666,True,True
2023-04-14,4.25,104,4,4,0.9760105506323683,-0.21772323039653177,4.25,4.5,4.5,4.5,4.483333333333333,True,True
2023-04-15,4.0,105,5,4,0.9721181966290613,-0.23449138957040985,4.25,4.5,4.5,4.5,4.466666666666667,True,True
2023-04-16,4.0,106,6,4,0.9679377830240642,-0.25119006388481935,4.0,4.5,4.5,4.5,4.45,True,True
2023-04-17,4.0,107,0,4,0.9634705485641488,-0.2678143051621742,4.0,4.5,4.5,4.5,4.433333333333334,True,True
2023-04-18,4.0,108,1,4,0.9587178169872964,-0.2843591872810034,4.0,4.5,4.5,4.5,4.416666666666667,True,True
2023-04-19,4.0,109,2,4,0.9536809966304457,-0.30081980763566735,4.0,4.5,4.5,4.25,4.4,True,True
2023-04-20,4.0,110,3,4,0.9483615800121715,-0.3171912885891061,4.0,4.25,4.5,4.0,4.383333333333334,True,True
2023-04-21,4.25,111,4,4,0.9427611433904207,-0.3334687789181868,4.0,4.25,4.5,3.75,4.375,True,True
2023-04-22,4.25,112,5,4,0.9368813462954315,-0.3496474552512284,4.25,4.0,4.5,3.5,4.366666666666666,True,True
2023-04-23,4.25,113,6,4,0.9307239310379795,-0.36572252349726897,4.25,4.0,4.5,3.5,4.358333333333333,True,True
2023-04-24,4.25,114,0,4,0.9242907221930933,-0.3816892202666588,4.25,4.0,4.5,3.5,4.35,True,True
2023-04-25,4.5,115,1,4,0.9175836260593937,-0.39754281428255595,4.25,4.0,4.5,4.0,4.35,True,True
2023-04-26,4.5,116,2,4,0.9106046300942162,-0.4132786077829042,4.5,4.0,4.5,5.5,4.35,True,True
2023-04-27,4.5,117,3,4,0.9033558023246845,-0.4288919379124835,4.5,4.0,4.5,5.5,4.35,True,True
2023-04-28,4.5,118,4,4,0.895839290734909,-0.4443781781046132,4.5,4.25,4.5,5.5,4.35,True,True
2023-04-29,4.5,119,5,4,0.8880573226294932,-0.45973273945210397,4.5,4.25,4.5,5.5,4.35,True,True
2023-04-30,4.5,120,6,4,0.8800122039735357,-0.47495107206704995,4.5,4.25,4.5,4.5,4.35,True,True
2023-05-01,4.5,121,0,5,0.8717063187093218,-0.4900286664290592,4.5,4.25,4.5,5.5,4.35,True,True
2023-05-02,4.5,122,1,5,0.8631421280499114,-0.5049610547215204,4.5,4.5,4.5,5.5,4.35,True,True
2023-05-03,4.5,123,2,5,0.854322169749827,-0.5197438121555155,4.5,4.5,4.5,5.0,4.35,True,True
2023-05-04,4.5,124,3,5,0.8452490573530633,-0.5343725582809786,4.5,4.5,4.5,4.5,4.35,True,True
2023-05-05,4.5,125,4,5,0.8359254794186372,-0.548842958284719,4.5,4.5,4.5,4.5,4.35,True,True
2023-05-06,4.5,126,5,5,0.8263541987239096,-0.5631507242749186,4.5,4.5,4.5,4.5,4.35,True,True
2023-05-07,4.5,127,6,5,0.8165380514459161,-0.5772916165517272,4.5,4.5,4.5,4.5,4.35,True,True
2023-05-08,4.5,128,0,5,0.8064799463209448,-0.5912614448635781,4.5,4.5,4.5,4.5,4.35,True,True
2023-05-09,4.5,129,1,5,0.7961828637826158,-0.6050560696488488,4.5,4.5,4.5,4.5,4.35,True,True
2023-05-10,4.5,130,2,5,0.7856498550787147,-0.6186714032625031,4.5,4.5,4.5,4.5,4.35,True,True
2023-05-11,4.5,131,3,5,0.7748840413670407,-0.6321034111873487,4.5,4.5,4.5,4.5,4.35,True,True
2023-05-12,4.5,132,4,5,0.7638886127905428,-0.6453481132295501,4.5,4.5,4.5,4.5,4.35,True,True
2023-05-13,4.5,133,5,5,0.7526668275320085,-0.6584015846980488,4.5,4.5,4.25,4.5,4.358333333333333,True,True
2023-05-14,4.5,134,6,5,0.7412220108485958,-0.6712599575675313,4.5,4.5,4.25,4.5,4.366666666666666,True,True
2023-05-15,4.5,135,0,5,0.7295575540864875,-0.6839194216246106,4.5,4.5,4.0,4.5,4.383333333333334,True,True
2023-05-16,4.5,136,1,5,0.717676913675962,-0.6963762255968722,4.5,4.5,4.0,4.5,4.4,True,True
2023-05-17,4.5,137,2,5,0.705583610107178,-0.7086266782644596,4.5,4.5,4.0,4.5,4.416666666666667,True,True
2023-05-18,4.5,138,3,5,0.6932812268869777,-0.7206671495538609,4.5,4.5,4.0,4.5,4.433333333333334,True,True
2023-05-19,4.5,139,4,5,0.6807734094770161,-0.7324940716135789,4.5,4.5,4.0,4.5,4.45,True,True
2023-05-20,4.5,140,5,5,0.6680638642135335,-0.7441039398713607,4.5,4.5,4.0,4.5,4.466666666666667,True,True
2023-05-21,4.5,141,6,5,0.6551563572090853,-0.7554933140726803,4.5,4.5,4.25,4.5,4.475,True,True
2023-05-22,4.5,142,0,5,0.6420547132365637,-0.766658819300159,4.5,4.5,4.25,4.5,4.483333333333333,True,True
2023-05-23,4.5,143,1,5,0.6287628145958344,-0.7775971469736269,4.5,4.5,4.25,4.5,4.491666666666666,True,True
2023-05-24,4.5,144,2,5,0.6152845999633276,-0.7883050558305255,4.5,4.5,4.25,4.5,4.5,True,True
2023-05-25,4.5,145,3,5,0.6016240632249226,-0.7987793728863649,4.5,4.5,4.5,4.5,4.5,True,True
2023-05-26,4.5,146,4,5,0.5877852522924732,-0.8090169943749473,4.5,4.5,4.5,4.5,4.5,True,True
2023-05-27,4.5,147,5,5,0.5737722679043246,-0.8190148866680801,4.5,4.5,4.5,4.5,4.5,True,True
2023-05-28,4.5,148,6,5,0.5595892624101765,-0.8287700871745038,4.5,4.5,4.5,4.5,4.5,True,True
2023-05-29,4.5,149,0,5,0.545240438540651,-0.8382797052177744,4.5,4.5,4.5,4.5,4.5,True,True
2023-05-30,4.5,150,1,5,0.5307300481619334,-0.8475409228928311,4.5,4.5,4.5,4.5,4.5,True,True
2023-05-31,4.5,151,2,5,0.5160623910158528,-0.8565509959010036,4.5,4.5,4.5,4.5,4.5,True,True
2023-06-01,4.5,152,3,6,0.5012418134457758,-0.865307254363206,4.5,4.5,4.5,4.5,4.5,True,True
2023-06-02,4.5,153,4,6,0.48627270710868997,-0.8738071036110808,4.5,4.5,4.5,4.5,4.5,True,True
2023-06-03,4.25,154,5,6,0.4711595076738638,-0.8820480249558537,4.5,4.5,4.5,4.5,4.491666666666666,True,True
2023-06-04,4.0,155,6,6,0.4559066935084588,-0.8900275764346767,4.25,4.5,4.5,4.5,4.475,True,True
2023-06-05,4.0,156,0,6,0.440518784350495,-0.8977433935342337,4.0,4.5,4.5,4.5,4.458333333333333,True,True
2023-06-06,4.0,157,1,6,0.42500033996955416,-0.9051931898913974,4.0,4.5,4.5,4.5,4.441666666666666,True,True
2023-06-07,4.0,158,2,6,0.4093559588156213,-0.9123747579707273,4.0,4.5,4.5,4.5,4.425,True,True
2023-06-08,4.0,159,3,6,0.39359027665646673,-0.9192859697186104,4.0,4.5,4.5,4.5,4.408333333333333,True,True
2023-06-09,4.0,160,4,6,0.3777079652039649,-0.9259247771938498,4.0,4.5,4.5,4.5,4.391666666666667,True,True
2023-06-10,4.0,161,5,6,0.36171373072976765,-0.9322892131745133,4.0,4.25,4.5,4.5,4.375,True,True
2023-06-11,3.5,162,6,6,0.3456123126707335,-0.9383773917408641,4.0,4.0,4.5,4.5,4.341666666666667,True,True
2023-06-12,3.5,163,0,6,0.3294084822245304,-0.9441875088341993,3.5,4.0,4.5,4.5,4.308333333333334,True,True
2023-06-13,3.5,164,1,6,0.3131070409358269,-0.9497178427914316,3.5,4.0,4.5,4.5,4.275,True,True
2023-06-14,3.5,165,2,6,0.29671281927349075,-0.9549667548552551,3.5,4.0,4.5,5.0,4.241666666666666,True,True
2023-06-15,3.5,166,3,6,0.28023067519921585,-0.9599326896597447,3.5,4.0,4.5,5.25,4.208333333333333,True,True
2023-06-16,3.5,167,4,6,0.26366549272800704,-0.9646141756912435,3.5,4.0,4.5,5.25,4.175,True,True
2023-06-17,3.5,168,5,6,0.24702218048093552,-0.9690098257244062,3.5,4.0,4.5,5.5,4.141666666666667,True,True
2023-06-18,3.5,169,6,6,0.23030567023061221,-0.9731183372332619,3.5,3.5,4.5,5.5,4.108333333333333,True,True
2023-06-19,3.5,170,0,6,0.21352091543979612,-0.9769384927771817,3.5,3.5,4.5,6.0,4.075,True,True
2023-06-20,3.5,171,1,6,0.19667288979357647,-0.980469160361632,3.5,3.5,4.5,6.0,4.041666666666667,True,True
2023-06-21,3.5,172,2,6,0.1797665857255624,-0.9837092937736097,3.5,3.5,4.5,6.0,4.008333333333334,True,True
2023-06-22,3.5,173,3,6,0.16280701293851715,-0.986657932891657,3.5,3.5,4.5,6.0,3.975,True,True
2023-06-23,3.5,174,4,6,0.1457991969198751,-0.9893142039703663,3.5,3.5,4.5,6.0,3.941666666666667,True,True
2023-06-24,3.5,175,5,6,0.12874817745258132,-0.99167731989929,3.5,3.5,4.5,6.0,3.908333333333333,True,True
2023-06-25,3.5,176,6,6,0.11165900712169512,-0.993746580436178,3.5,3.5,4.5,6.0,3.875,True,True
2023-06-26,3.5,177,0,6,0.09453674981719912,-0.9955213724144752,3.5,3.5,4.5,6.0,3.841666666666667,True,True
2023-06-27,3.5,178,1,6,0.07738647923346301,-0.9970011699250151,3.5,3.5,4.5,6.0,3.808333333333333,True,True
2023-06-28,3.5,179,2,6,0.06021327736579302,-0.9981855344718586,3.5,3.5,4.5,6.0,3.775,True,True
2023-06-29,3.5,180,3,6,0.04302223300453059,-0.99907411510223,3.5,3.5,4.5,6.0,3.7416666666666667,True,True
2023-06-30,3.5,181,4,6,0.02581844022713308,-0.9996666485105112,3.5,3.5,4.5,6.5,3.7083333333333335,True,True
2023-07-01,3.5,182,5,7,0.008606996888688698,-0.9999629591162655,3.5,3.5,4.5,6.5,3.675,True,True
2023-07-02,3.5,183,6,7,-0.008606996888688009,-0.9999629591162655,3.5,3.5,4.5,6.5,3.6416666666666666,True,True
2023-07-03,3.5,184,0,7,-0.02581844022713239,-0.9996666485105112,3.5,3.5,4.25,7.0,3.6166666666666667,True,True
2023-07-04,3.5,185,1,7,-0.04302223300453034,-0.99907411510223,3.5,3.5,4.0,7.0,3.6,True,True
2023-07-05,3.5,186,2,7,-0.060213277365792774,-0.9981855344718586,3.5,3.5,4.0,8.0,3.5833333333333335,True,True
2023-07-06,3.5,187,3,7,-0.07738647923346322,-0.9970011699250151,3.5,3.5,4.0,7.75,3.566666666666667,True,True
2023-07-07,3.5,188,4,7,-0.09453674981719933,-0.9955213724144752,3.5,3.5,4.0,7.5,3.55,True,True
2023-07-08,3.5,189,5,7,-0.11165900712169444,-0.9937465804361781,3.5,3.5,4.0,7.5,3.533333333333333,True,True
2023-07-09,3.5,190,6,7,-0.12874817745258066,-0.99167731989929,3.5,3.5,4.0,7.5,3.5166666666666666,True,True
2023-07-10,3.5,191,0,7,-0.14579919691987442,-0.9893142039703664,3.5,3.5,4.0,7.5,3.5,True,True
2023-07-11,3.6666666666666665,192,1,7,-0.16280701293851646,-0.9866579328916572,3.5,3.5,3.5,7.5,3.5055555555555555,True,True
2023-07-12,3.8333333333333335,193,2,7,-0.17976658572556214,-0.9837092937736098,3.6666666666666665,3.5,3.5,7.5,3.5166666666666666,True,True
2023-07-13,4.0,194,3,7,-0.19667288979357622,-0.9804691603616321,3.8333333333333335,3.5,3.5,7.5,3.533333333333333,True,True
2023-07-14,4.0,195,4,7,-0.2135209154397959,-0.9769384927771817,4.0,3.5,3.5,7.5,3.55,True,True
2023-07-15,4.0,196,5,7,-0.23030567023061196,-0.973118337233262,4.0,3.5,3.5,7.5,3.566666666666667,True,True
2023-07-16,4.0,197,6,7,-0.24702218048093527,-0.9690098257244063,4.0,3.5,3.5,6.5,3.5833333333333335,True,True
2023-07-17,4.0,198,0,7,-0.2636654927280072,-0.9646141756912435,4.0,3.5,3.5,7.0,3.6,True,True
2023-07-18,4.0,199,1,7,-0.2802306751992161,-0.9599326896597445,4.0,3.6666666666666665,3.5,7.0,3.6166666666666667,True,True
2023-07-19,4.0,200,2,7,-0.2967128192734901,-0.9549667548552553,4.0,3.8333333333333335,3.5,7.0,3.6333333333333333,True,True
2023-07-20,4.0,201,3,7,-0.3131070409358267,-0.9497178427914317,4.0,4.0,3.5,7.0,3.65,True,True
2023-07-21,4.0,202,4,7,-0.3294084822245302,-0.9441875088341994,4.0,4.0,3.5,6.5,3.6666666666666665,True,True
2023-07-22,4.0,203,5,7,-0.3456123126707333,-0.9383773917408642,4.0,4.0,3.5,6.5,3.683333333333333,True,True
2023-07-23,4.0,204,6,7,-0.3617137307297674,-0.9322892131745134,4.0,4.0,3.5,6.5,3.7,True,True
2023-07-24,4.0,205,0,7,-0.37770796520396466,-0.9259247771938499,4.0,4.0,3.5,6.5,3.716666666666667,True,True
2023-07-25,4.0,206,1,7,-0.39359027665646645,-0.9192859697186105,4.0,4.0,3.5,6.5,3.7333333333333334,True,True
2023-07-26,4.0,207,2,7,-0.4093559588156211,-0.9123747579707274,4.0,4.0,3.5,6.5,3.75,True,True
2023-07-27,4.0,208,3,7,-0.42500033996955394,-0.9051931898913975,4.0,4.0,3.5,6.5,3.7666666666666666,True,True
2023-07-28,4.0,209,4,7,-0.4405187843504952,-0.8977433935342336,4.0,4.0,3.5,6.5,3.783333333333333,True,True
2023-07-29,4.0,210,5,7,-0.455906693508459,-0.8900275764346766,4.0,4.0,3.5,6.5,3.8,True,True
2023-07-30,4.0,211,6,7,-0.47115950767386394,-0.8820480249558535,4.0,4.0,3.5,6.5,3.816666666666667,True,True
2023-07-31,4.0,212,0,7,-0.4862727071086902,-0.8738071036110807,4.0,4.0,3.5,6.5,3.8333333333333335,True,True
2023-08-01,4.0,213,1,8,-0.5012418134457756,-0.8653072543632061,4.0,4.0,3.5,6.5,3.85,True,True
2023-08-02,4.0,214,2,8,-0.5160623910158526,-0.8565509959010037,4.0,4.0,3.5,6.5,3.8666666666666667,True,True
2023-08-03,4.0,215,3,8,-0.5307300481619331,-0.8475409228928312,4.0,4.0,3.5,6.5,3.8833333333333333,True,True
2023-08-04,4.0,216,4,8,-0.5452404385406507,-0.8382797052177745,4.0,4.0,3.5,6.5,3.9,True,True
2023-08-05,4.0,217,5,8,-0.5595892624101763,-0.828770087174504,4.0,4.0,3.5,6.5,3.9166666666666665,True,True
2023-08-06,4.0,218,6,8,-0.5737722679043243,-0.8190148866680802,4.0,4.0,3.5,6.5,3.933333333333333,True,True
2023-08-07,4.0,219,0,8,-0.5877852522924734,-0.8090169943749472,4.0,4.0,3.5,6.5,3.95,True,True
2023-08-08,4.0,220,1,8,-0.6016240632249227,-0.7987793728863648,4.0,4.0,3.5,6.5,3.966666666666667,True,True
2023-08-09,4.0,221,2,8,-0.6152845999633277,-0.7883050558305253,4.0,4.0,3.5,6.5,3.9833333333333334,True,True
2023-08-10,4.0,222,3,8,-0.6287628145958345,-0.7775971469736268,4.0,4.0,3.6666666666666665,6.5,3.9944444444444445,True,True
2023-08-11,4.0,223,4,8,-0.6420547132365636,-0.7666588193001592,4.0,4.0,3.8333333333333335,6.5,4.0,True,True
2023-08-12,4.0,224,5,8,-0.655156357209085,-0.7554933140726804,4.0,4.0,4.0,6.5,4.0,True,True
2023-08-13,4.0,225,6,8,-0.6680638642135333,-0.7441039398713608,4.0,4.0,4.0,6.5,4.0,True,True
2023-08-14,4.0,226,0,8,-0.6807734094770159,-0.7324940716135792,4.0,4.0,4.0,6.5,4.0,True,True
2023-08-15,4.0,227,1,8,-0.6932812268869771,-0.7206671495538615,4.0,4.0,4.0,6.5,4.0,True,True
2023-08-16,4.0,228,2,8,-0.7055836101071774,-0.70862667826446,4.0,4.0,4.0,6.5,4.0,True,True
2023-08-17,4.0,229,3,8,-0.7176769136759615,-0.6963762255968726,4.0,4.0,4.0,6.5,4.0,True,True
